history_id,claim_id,status,change_timestamp
3682,921,IN_REVIEW,2025-08-03 16:37:42
3683,921,APPROVED,2025-08-05 16:37:42
3684,921,CLOSED,2025-08-07 16:37:42
3685,922,OPEN,2025-08-28 10:03:11
3686,922,IN_REVIEW,2025-08-30 10:03:11
3687,922,APPROVED,2025-09-01 10:03:11
3688,922,CLOSED,2025-09-03 10:03:11
3689,923,OPEN,2025-12-31 11:04:03
3690,923,IN_REVIEW,2026-01-02 11:04:03
3691,923,REJECTED,2026-01-04 11:04:03
3692,923,CLOSED,2026-01-06 11:04:03
3693,924,OPEN,2025-09-01 11:31:52
3694,924,IN_REVIEW,2025-09-03 11:31:52
3695,924,REJECTED,2025-09-05 11:31:52
3696,924,CLOSED,2025-09-07 11:31:52
3697,925,OPEN,2025-03-09 04:28:02
3698,925,IN_REVIEW,2025-03-11 04:28:02
3699,925,REJECTED,2025-03-13 04:28:02
3700,925,CLOSED,2025-03-15 04:28:02
3701,926,OPEN,2024-08-02 07:12:49
3702,926,IN_REVIEW,2024-08-04 07:12:49
3703,926,REJECTED,2024-08-06 07:12:49
3704,926,CLOSED,2024-08-08 07:12:49
3705,927,OPEN,2026-02-16 08:20:19
3706,927,IN_REVIEW,2026-02-18 08:20:19
3707,927,APPROVED,2026-02-20 08:20:19
3708,927,CLOSED,2026-02-22 08:20:19
3709,928,OPEN,2025-01-25 18:48:46
3710,928,IN_REVIEW,2025-01-27 18:48:46
3711,928,REJECTED,2025-01-29 18:48:46
3712,928,CLOSED,2025-01-31 18:48:46
3713,929,OPEN,2026-03-30 08:02:49
3714,929,IN_REVIEW,2026-04-01 08:02:49
3715,929,REJECTED,2026-04-03 08:02:49
3716,929,CLOSED,2026-04-05 08:02:49
3717,930,OPEN,2026-04-01 23:33:15
3718,930,IN_REVIEW,2026-04-03 23:33:15
3719,930,APPROVED,2026-04-05 23:33:15
3720,930,CLOSED,2026-04-07 23:33:15
3721,931,OPEN,2026-02-28 06:56:11
3722,931,IN_REVIEW,2026-03-02 06:56:11
3723,931,REJECTED,2026-03-04 06:56:11
3724,931,CLOSED,2026-03-06 06:56:11
3725,932,OPEN,2025-08-08 14:39:10
3726,932,IN_REVIEW,2025-08-10 14:39:10
3727,932,APPROVED,2025-08-12 14:39:10
3728,932,CLOSED,2025-08-14 14:39:10
3729,933,OPEN,2024-08-19 20:17:58
3730,933,IN_REVIEW,2024-08-21 20:17:58
3731,933,APPROVED,2024-08-23 20:17:58
3732,933,CLOSED,2024-08-25 20:17:58
3733,934,OPEN,2024-06-19 05:07:27
3734,934,IN_REVIEW,2024-06-21 05:07:27
3735,934,REJECTED,2024-06-23 05:07:27
3736,934,CLOSED,2024-06-25 05:07:27
3737,935,OPEN,2025-12-04 01:00:02
3738,935,IN_REVIEW,2025-12-06 01:00:02
3739,935,APPROVED,2025-12-08 01:00:02
3740,935,CLOSED,2025-12-10 01:00:02
3741,936,OPEN,2024-11-16 01:08:07
3742,936,IN_REVIEW,2024-11-18 01:08:07
3743,936,APPROVED,2024-11-20 01:08:07
3744,936,CLOSED,2024-11-22 01:08:07
3745,937,OPEN,2025-12-07 18:28:38
3746,937,IN_REVIEW,2025-12-09 18:28:38
3747,937,APPROVED,2025-12-11 18:28:38
3748,937,CLOSED,2025-12-13 18:28:38
3749,938,OPEN,2024-11-10 07:50:53
3750,938,IN_REVIEW,2024-11-12 07:50:53
3751,938,APPROVED,2024-11-14 07:50:53
3752,938,CLOSED,2024-11-16 07:50:53
3753,939,OPEN,2024-09-16 08:26:53
3754,939,IN_REVIEW,2024-09-18 08:26:53
3755,939,APPROVED,2024-09-20 08:26:53
3756,939,CLOSED,2024-09-22 08:26:53
3757,940,OPEN,2026-01-22 23:10:19
3758,940,IN_REVIEW,2026-01-24 23:10:19
3759,940,REJECTED,2026-01-26 23:10:19
3760,940,CLOSED,2026-01-28 23:10:19
3761,941,OPEN,2025-08-12 07:28:08
3762,941,IN_REVIEW,2025-08-14 07:28:08
3763,941,APPROVED,2025-08-16 07:28:08
3764,941,CLOSED,2025-08-18 07:28:08
3765,942,OPEN,2024-06-15 17:47:54
3766,942,IN_REVIEW,2024-06-17 17:47:54
3767,942,APPROVED,2024-06-19 17:47:54
3768,942,CLOSED,2024-06-21 17:47:54
3769,943,OPEN,2025-01-13 12:34:31
3770,943,IN_REVIEW,2025-01-15 12:34:31
3771,943,REJECTED,2025-01-17 12:34:31
3772,943,CLOSED,2025-01-19 12:34:31
3773,944,OPEN,2025-08-13 03:00:25
3774,944,IN_REVIEW,2025-08-15 03:00:25
3775,944,REJECTED,2025-08-17 03:00:25
3776,944,CLOSED,2025-08-19 03:00:25
3777,945,OPEN,2025-07-22 06:23:03
3778,945,IN_REVIEW,2025-07-24 06:23:03
3779,945,APPROVED,2025-07-26 06:23:03
3780,945,CLOSED,2025-07-28 06:23:03
3781,946,OPEN,2025-10-01 23:47:48
3782,946,IN_REVIEW,2025-10-03 23:47:48
3783,946,APPROVED,2025-10-05 23:47:48
3784,946,CLOSED,2025-10-07 23:47:48
3785,947,OPEN,2026-03-03 11:05:10
3786,947,IN_REVIEW,2026-03-05 11:05:10
3787,947,APPROVED,2026-03-07 11:05:10
3788,947,CLOSED,2026-03-09 11:05:10
3789,948,OPEN,2025-11-20 18:26:57
3790,948,IN_REVIEW,2025-11-22 18:26:57
3791,948,APPROVED,2025-11-24 18:26:57
3792,948,CLOSED,2025-11-26 18:26:57
3793,949,OPEN,2025-02-17 19:59:36
3794,949,IN_REVIEW,2025-02-19 19:59:36
3795,949,REJECTED,2025-02-21 19:59:36
3796,949,CLOSED,2025-02-23 19:59:36
3797,950,OPEN,2025-10-12 10:29:38
3798,950,IN_REVIEW,2025-10-14 10:29:38
3799,950,REJECTED,2025-10-16 10:29:38
3800,950,CLOSED,2025-10-18 10:29:38
3801,951,OPEN,2026-03-05 06:29:58
3802,951,IN_REVIEW,2026-03-07 06:29:58
3803,951,APPROVED,2026-03-09 06:29:58
3804,951,CLOSED,2026-03-11 06:29:58
3805,952,OPEN,2025-04-12 07:25:59
3806,952,IN_REVIEW,2025-04-14 07:25:59
3807,952,APPROVED,2025-04-16 07:25:59
3808,952,CLOSED,2025-04-18 07:25:59
3809,953,OPEN,2025-08-27 10:29:22
3810,953,IN_REVIEW,2025-08-29 10:29:22
3811,953,APPROVED,2025-08-31 10:29:22
3812,953,CLOSED,2025-09-02 10:29:22
3813,954,OPEN,2025-11-13 23:43:53
3814,954,IN_REVIEW,2025-11-15 23:43:53
3815,954,APPROVED,2025-11-17 23:43:53
3816,954,CLOSED,2025-11-19 23:43:53
3817,955,OPEN,2026-03-13 13:37:29
3818,955,IN_REVIEW,2026-03-15 13:37:29
3819,955,REJECTED,2026-03-17 13:37:29
3820,955,CLOSED,2026-03-19 13:37:29
3821,956,OPEN,2025-04-04 02:04:16
3822,956,IN_REVIEW,2025-04-06 02:04:16
3823,956,REJECTED,2025-04-08 02:04:16
3824,956,CLOSED,2025-04-10 02:04:16
3825,957,OPEN,2026-01-19 12:29:17
3826,957,IN_REVIEW,2026-01-21 12:29:17
3827,957,REJECTED,2026-01-23 12:29:17
3828,957,CLOSED,2026-01-25 12:29:17
3829,958,OPEN,2025-05-03 02:40:22
3830,958,IN_REVIEW,2025-05-05 02:40:22
3831,958,REJECTED,2025-05-07 02:40:22
3832,958,CLOSED,2025-05-09 02:40:22
3833,959,OPEN,2025-12-24 21:16:09
3834,959,IN_REVIEW,2025-12-26 21:16:09
3835,959,APPROVED,2025-12-28 21:16:09
3836,959,CLOSED,2025-12-30 21:16:09
3837,960,OPEN,2025-11-24 19:20:38
3838,960,IN_REVIEW,2025-11-26 19:20:38
3839,960,REJECTED,2025-11-28 19:20:38
3840,960,CLOSED,2025-11-30 19:20:38
3841,961,OPEN,2025-01-04 16:25:27
3842,961,IN_REVIEW,2025-01-06 16:25:27
3843,961,APPROVED,2025-01-08 16:25:27
3844,961,CLOSED,2025-01-10 16:25:27
3845,962,OPEN,2025-11-23 04:53:39
3846,962,IN_REVIEW,2025-11-25 04:53:39
3847,962,APPROVED,2025-11-27 04:53:39
3848,962,CLOSED,2025-11-29 04:53:39
3849,963,OPEN,2025-09-13 21:30:02
3850,963,IN_REVIEW,2025-09-15 21:30:02
3851,963,APPROVED,2025-09-17 21:30:02
3852,963,CLOSED,2025-09-19 21:30:02
3853,964,OPEN,2025-10-08 19:09:44
3854,964,IN_REVIEW,2025-10-10 19:09:44
3855,964,APPROVED,2025-10-12 19:09:44
3856,964,CLOSED,2025-10-14 19:09:44
3857,965,OPEN,2024-07-06 01:47:07
3858,965,IN_REVIEW,2024-07-08 01:47:07
3859,965,APPROVED,2024-07-10 01:47:07
3860,965,CLOSED,2024-07-12 01:47:07
3861,966,OPEN,2025-09-23 04:47:52
3862,966,IN_REVIEW,2025-09-25 04:47:52
3863,966,APPROVED,2025-09-27 04:47:52
3864,966,CLOSED,2025-09-29 04:47:52
3865,967,OPEN,2024-10-25 16:18:39
3866,967,IN_REVIEW,2024-10-27 16:18:39
3867,967,REJECTED,2024-10-29 16:18:39
3868,967,CLOSED,2024-10-31 16:18:39
3869,968,OPEN,2024-10-23 14:35:49
3870,968,IN_REVIEW,2024-10-25 14:35:49
3871,968,REJECTED,2024-10-27 14:35:49
3872,968,CLOSED,2024-10-29 14:35:49
3873,969,OPEN,2025-06-21 00:15:19
3874,969,IN_REVIEW,2025-06-23 00:15:19
3875,969,APPROVED,2025-06-25 00:15:19
3876,969,CLOSED,2025-06-27 00:15:19
3877,970,OPEN,2024-10-25 00:00:31
3878,970,IN_REVIEW,2024-10-27 00:00:31
3879,970,APPROVED,2024-10-29 00:00:31
3880,970,CLOSED,2024-10-31 00:00:31
3881,971,OPEN,2025-11-03 01:05:10
3882,971,IN_REVIEW,2025-11-05 01:05:10
3883,971,APPROVED,2025-11-07 01:05:10
3884,971,CLOSED,2025-11-09 01:05:10
3885,972,OPEN,2026-03-30 05:35:37
3886,972,IN_REVIEW,2026-04-01 05:35:37
3887,972,REJECTED,2026-04-03 05:35:37
3888,972,CLOSED,2026-04-05 05:35:37
3889,973,OPEN,2025-04-15 20:00:01
3890,973,IN_REVIEW,2025-04-17 20:00:01
3891,973,REJECTED,2025-04-19 20:00:01
3892,973,CLOSED,2025-04-21 20:00:01
3893,974,OPEN,2025-01-28 22:31:39
3894,974,IN_REVIEW,2025-01-30 22:31:39
3895,974,APPROVED,2025-02-01 22:31:39
3896,974,CLOSED,2025-02-03 22:31:39
3897,975,OPEN,2024-11-29 04:36:11
3898,975,IN_REVIEW,2024-12-01 04:36:11
3899,975,APPROVED,2024-12-03 04:36:11
3900,975,CLOSED,2024-12-05 04:36:11
3901,976,OPEN,2026-02-15 22:42:04
3902,976,IN_REVIEW,2026-02-17 22:42:04
3903,976,APPROVED,2026-02-19 22:42:04
3904,976,CLOSED,2026-02-21 22:42:04
3905,977,OPEN,2025-03-18 13:07:51
3906,977,IN_REVIEW,2025-03-20 13:07:51
3907,977,APPROVED,2025-03-22 13:07:51
3908,977,CLOSED,2025-03-24 13:07:51
3909,978,OPEN,2024-06-28 20:31:11
3910,978,IN_REVIEW,2024-06-30 20:31:11
3911,978,APPROVED,2024-07-02 20:31:11
3912,978,CLOSED,2024-07-04 20:31:11
3913,979,OPEN,2024-11-02 16:45:28
3914,979,IN_REVIEW,2024-11-04 16:45:28
3915,979,APPROVED,2024-11-06 16:45:28
3916,979,CLOSED,2024-11-08 16:45:28
3917,980,OPEN,2026-01-30 06:30:54
3918,980,IN_REVIEW,2026-02-01 06:30:54
3919,980,APPROVED,2026-02-03 06:30:54
3920,980,CLOSED,2026-02-05 06:30:54
3921,981,OPEN,2026-01-01 20:09:51
3922,981,IN_REVIEW,2026-01-03 20:09:51
3923,981,REJECTED,2026-01-05 20:09:51
3924,981,CLOSED,2026-01-07 20:09:51
3925,982,OPEN,2025-08-26 08:16:41
3926,982,IN_REVIEW,2025-08-28 08:16:41
3927,982,APPROVED,2025-08-30 08:16:41
3928,982,CLOSED,2025-09-01 08:16:41
3929,983,OPEN,2025-03-02 05:57:01
3930,983,IN_REVIEW,2025-03-04 05:57:01
3931,983,REJECTED,2025-03-06 05:57:01
3932,983,CLOSED,2025-03-08 05:57:01
3933,984,OPEN,2026-01-23 11:35:18
3934,984,IN_REVIEW,2026-01-25 11:35:18
3935,984,REJECTED,2026-01-27 11:35:18
3936,984,CLOSED,2026-01-29 11:35:18
3937,985,OPEN,2024-08-01 19:13:51
3938,985,IN_REVIEW,2024-08-03 19:13:51
3939,985,REJECTED,2024-08-05 19:13:51
3940,985,CLOSED,2024-08-07 19:13:51
3941,986,OPEN,2025-10-29 16:42:21
3942,986,IN_REVIEW,2025-10-31 16:42:21
3943,986,REJECTED,2025-11-02 16:42:21
3944,986,CLOSED,2025-11-04 16:42:21
3945,987,OPEN,2026-02-12 17:49:29
3946,987,IN_REVIEW,2026-02-14 17:49:29
3947,987,APPROVED,2026-02-16 17:49:29
3948,987,CLOSED,2026-02-18 17:49:29
3949,988,OPEN,2025-03-21 03:19:04
3950,988,IN_REVIEW,2025-03-23 03:19:04
3951,988,APPROVED,2025-03-25 03:19:04
3952,988,CLOSED,2025-03-27 03:19:04
3953,989,OPEN,2024-09-22 11:06:38
3954,989,IN_REVIEW,2024-09-24 11:06:38
3955,989,APPROVED,2024-09-26 11:06:38
3956,989,CLOSED,2024-09-28 11:06:38
3957,990,OPEN,2025-04-11 03:51:41
3958,990,IN_REVIEW,2025-04-13 03:51:41
3959,990,REJECTED,2025-04-15 03:51:41
3960,990,CLOSED,2025-04-17 03:51:41
3961,991,OPEN,2024-09-20 08:08:54
3962,991,IN_REVIEW,2024-09-22 08:08:54
3963,991,APPROVED,2024-09-24 08:08:54
3964,991,CLOSED,2024-09-26 08:08:54
3965,992,OPEN,2026-05-04 14:57:00
3966,992,IN_REVIEW,2026-05-06 14:57:00
3967,992,APPROVED,2026-05-08 14:57:00
3968,992,CLOSED,2026-05-10 14:57:00
3969,993,OPEN,2025-02-18 04:23:48
3970,993,IN_REVIEW,2025-02-20 04:23:48
3971,993,REJECTED,2025-02-22 04:23:48
3972,993,CLOSED,2025-02-24 04:23:48
3973,994,OPEN,2026-01-30 00:17:16
3974,994,IN_REVIEW,2026-02-01 00:17:16
3975,994,APPROVED,2026-02-03 00:17:16
3976,994,CLOSED,2026-02-05 00:17:16
3977,995,OPEN,2025-03-07 09:41:30
3978,995,IN_REVIEW,2025-03-09 09:41:30
3979,995,APPROVED,2025-03-11 09:41:30
3980,995,CLOSED,2025-03-13 09:41:30
3981,996,OPEN,2025-02-20 15:17:51
3982,996,IN_REVIEW,2025-02-22 15:17:51
3983,996,REJECTED,2025-02-24 15:17:51
3984,996,CLOSED,2025-02-26 15:17:51
3985,997,OPEN,2025-12-27 20:47:23
3986,997,IN_REVIEW,2025-12-29 20:47:23
3987,997,REJECTED,2025-12-31 20:47:23
3988,997,CLOSED,2026-01-02 20:47:23
3989,998,OPEN,2025-03-09 01:53:53
3990,998,IN_REVIEW,2025-03-11 01:53:53
3991,998,APPROVED,2025-03-13 01:53:53
3992,998,CLOSED,2025-03-15 01:53:53
3993,999,OPEN,2026-04-11 08:38:34
3994,999,IN_REVIEW,2026-04-13 08:38:34
3995,999,APPROVED,2026-04-15 08:38:34
3996,999,CLOSED,2026-04-17 08:38:34
3997,1000,OPEN,2025-03-22 19:33:23
3998,1000,IN_REVIEW,2025-03-24 19:33:23
3999,1000,APPROVED,2025-03-26 19:33:23
4000,1000,CLOSED,2025-03-28 19:33:23
4001,1001,OPEN,2026-04-05 15:05:04
4002,1001,IN_REVIEW,2026-04-07 15:05:04
4003,1001,APPROVED,2026-04-09 15:05:04
4004,1001,CLOSED,2026-04-11 15:05:04
4005,1002,OPEN,2025-07-20 16:49:50
4006,1002,IN_REVIEW,2025-07-22 16:49:50
4007,1002,APPROVED,2025-07-24 16:49:50
4008,1002,CLOSED,2025-07-26 16:49:50
4009,1003,OPEN,2024-07-22 15:36:22
4010,1003,IN_REVIEW,2024-07-24 15:36:22
4011,1003,APPROVED,2024-07-26 15:36:22
4012,1003,CLOSED,2024-07-28 15:36:22
4013,1004,OPEN,2024-08-06 19:10:58
4014,1004,IN_REVIEW,2024-08-08 19:10:58
4015,1004,APPROVED,2024-08-10 19:10:58
4016,1004,CLOSED,2024-08-12 19:10:58
4017,1005,OPEN,2026-03-25 04:53:14
4018,1005,IN_REVIEW,2026-03-27 04:53:14
4019,1005,APPROVED,2026-03-29 04:53:14
4020,1005,CLOSED,2026-03-31 04:53:14
4021,1006,OPEN,2024-06-02 07:06:42
4022,1006,IN_REVIEW,2024-06-04 07:06:42
4023,1006,REJECTED,2024-06-06 07:06:42
4024,1006,CLOSED,2024-06-08 07:06:42
4025,1007,OPEN,2024-06-06 02:39:12
4026,1007,IN_REVIEW,2024-06-08 02:39:12
4027,1007,REJECTED,2024-06-10 02:39:12
4028,1007,CLOSED,2024-06-12 02:39:12
4029,1008,OPEN,2024-09-16 20:00:11
4030,1008,IN_REVIEW,2024-09-18 20:00:11
4031,1008,APPROVED,2024-09-20 20:00:11
4032,1008,CLOSED,2024-09-22 20:00:11
4033,1009,OPEN,2025-09-13 20:10:40
4034,1009,IN_REVIEW,2025-09-15 20:10:40
4035,1009,REJECTED,2025-09-17 20:10:40
4036,1009,CLOSED,2025-09-19 20:10:40
4037,1010,OPEN,2025-08-24 13:01:19
4038,1010,IN_REVIEW,2025-08-26 13:01:19
4039,1010,REJECTED,2025-08-28 13:01:19
4040,1010,CLOSED,2025-08-30 13:01:19
4041,1011,OPEN,2025-04-15 16:11:50
4042,1011,IN_REVIEW,2025-04-17 16:11:50
4043,1011,REJECTED,2025-04-19 16:11:50
4044,1011,CLOSED,2025-04-21 16:11:50
4045,1012,OPEN,2024-05-13 15:09:26
4046,1012,IN_REVIEW,2024-05-15 15:09:26
4047,1012,REJECTED,2024-05-17 15:09:26
4048,1012,CLOSED,2024-05-19 15:09:26
4049,1013,OPEN,2025-03-09 13:06:55
4050,1013,IN_REVIEW,2025-03-11 13:06:55
4051,1013,APPROVED,2025-03-13 13:06:55
4052,1013,CLOSED,2025-03-15 13:06:55
4053,1014,OPEN,2024-09-25 18:57:59
4054,1014,IN_REVIEW,2024-09-27 18:57:59
4055,1014,APPROVED,2024-09-29 18:57:59
4056,1014,CLOSED,2024-10-01 18:57:59
4057,1015,OPEN,2025-02-03 05:25:07
4058,1015,IN_REVIEW,2025-02-05 05:25:07
4059,1015,APPROVED,2025-02-07 05:25:07
4060,1015,CLOSED,2025-02-09 05:25:07
4061,1016,OPEN,2026-02-17 21:51:02
4062,1016,IN_REVIEW,2026-02-19 21:51:02
4063,1016,APPROVED,2026-02-21 21:51:02
4064,1016,CLOSED,2026-02-23 21:51:02
4065,1017,OPEN,2025-01-21 07:29:17
4066,1017,IN_REVIEW,2025-01-23 07:29:17
4067,1017,APPROVED,2025-01-25 07:29:17
4068,1017,CLOSED,2025-01-27 07:29:17
4069,1018,OPEN,2025-09-07 15:45:41
4070,1018,IN_REVIEW,2025-09-09 15:45:41
4071,1018,REJECTED,2025-09-11 15:45:41
4072,1018,CLOSED,2025-09-13 15:45:41
4073,1019,OPEN,2025-03-02 20:43:55
4074,1019,IN_REVIEW,2025-03-04 20:43:55
4075,1019,REJECTED,2025-03-06 20:43:55
4076,1019,CLOSED,2025-03-08 20:43:55
4077,1020,OPEN,2026-02-17 02:54:11
4078,1020,IN_REVIEW,2026-02-19 02:54:11
4079,1020,APPROVED,2026-02-21 02:54:11
4080,1020,CLOSED,2026-02-23 02:54:11
4081,1021,OPEN,2025-08-17 18:02:35
4082,1021,IN_REVIEW,2025-08-19 18:02:35
4083,1021,REJECTED,2025-08-21 18:02:35
4084,1021,CLOSED,2025-08-23 18:02:35
4085,1022,OPEN,2026-03-16 04:28:19
4086,1022,IN_REVIEW,2026-03-18 04:28:19
4087,1022,REJECTED,2026-03-20 04:28:19
4088,1022,CLOSED,2026-03-22 04:28:19
4089,1023,OPEN,2025-06-24 07:10:41
4090,1023,IN_REVIEW,2025-06-26 07:10:41
4091,1023,APPROVED,2025-06-28 07:10:41
4092,1023,CLOSED,2025-06-30 07:10:41
4093,1024,OPEN,2025-10-24 10:38:50
4094,1024,IN_REVIEW,2025-10-26 10:38:50
4095,1024,APPROVED,2025-10-28 10:38:50
4096,1024,CLOSED,2025-10-30 10:38:50
4097,1025,OPEN,2024-06-02 11:02:43
4098,1025,IN_REVIEW,2024-06-04 11:02:43
4099,1025,REJECTED,2024-06-06 11:02:43
4100,1025,CLOSED,2024-06-08 11:02:43
4101,1026,OPEN,2024-10-03 08:05:05
4102,1026,IN_REVIEW,2024-10-05 08:05:05
4103,1026,REJECTED,2024-10-07 08:05:05
4104,1026,CLOSED,2024-10-09 08:05:05
4105,1027,OPEN,2025-10-30 18:46:59
4106,1027,IN_REVIEW,2025-11-01 18:46:59
4107,1027,REJECTED,2025-11-03 18:46:59
4108,1027,CLOSED,2025-11-05 18:46:59
4109,1028,OPEN,2024-06-23 08:06:14
4110,1028,IN_REVIEW,2024-06-25 08:06:14
4111,1028,APPROVED,2024-06-27 08:06:14
4112,1028,CLOSED,2024-06-29 08:06:14
4113,1029,OPEN,2024-10-17 06:07:04
4114,1029,IN_REVIEW,2024-10-19 06:07:04
4115,1029,REJECTED,2024-10-21 06:07:04
4116,1029,CLOSED,2024-10-23 06:07:04
4117,1030,OPEN,2025-10-11 02:51:08
4118,1030,IN_REVIEW,2025-10-13 02:51:08
4119,1030,APPROVED,2025-10-15 02:51:08
4120,1030,CLOSED,2025-10-17 02:51:08
4121,1031,OPEN,2024-11-08 04:39:12
4122,1031,IN_REVIEW,2024-11-10 04:39:12
4123,1031,REJECTED,2024-11-12 04:39:12
4124,1031,CLOSED,2024-11-14 04:39:12
4125,1032,OPEN,2026-04-29 12:40:59
4126,1032,IN_REVIEW,2026-05-01 12:40:59
4127,1032,APPROVED,2026-05-03 12:40:59
4128,1032,CLOSED,2026-05-05 12:40:59
4129,1033,OPEN,2026-05-01 17:20:02
4130,1033,IN_REVIEW,2026-05-03 17:20:02
4131,1033,REJECTED,2026-05-05 17:20:02
4132,1033,CLOSED,2026-05-07 17:20:02
4133,1034,OPEN,2025-07-03 03:46:27
4134,1034,IN_REVIEW,2025-07-05 03:46:27
4135,1034,REJECTED,2025-07-07 03:46:27
4136,1034,CLOSED,2025-07-09 03:46:27
4137,1035,OPEN,2025-10-12 14:13:53
4138,1035,IN_REVIEW,2025-10-14 14:13:53
4139,1035,APPROVED,2025-10-16 14:13:53
4140,1035,CLOSED,2025-10-18 14:13:53
4141,1036,OPEN,2025-12-23 00:29:03
4142,1036,IN_REVIEW,2025-12-25 00:29:03
4143,1036,REJECTED,2025-12-27 00:29:03
4144,1036,CLOSED,2025-12-29 00:29:03
4145,1037,OPEN,2025-08-11 01:56:04
4146,1037,IN_REVIEW,2025-08-13 01:56:04
4147,1037,REJECTED,2025-08-15 01:56:04
4148,1037,CLOSED,2025-08-17 01:56:04
4149,1038,OPEN,2025-02-14 06:58:43
4150,1038,IN_REVIEW,2025-02-16 06:58:43
4151,1038,APPROVED,2025-02-18 06:58:43
4152,1038,CLOSED,2025-02-20 06:58:43
4153,1039,OPEN,2026-01-31 16:57:52
4154,1039,IN_REVIEW,2026-02-02 16:57:52
4155,1039,APPROVED,2026-02-04 16:57:52
4156,1039,CLOSED,2026-02-06 16:57:52
4157,1040,OPEN,2024-08-05 02:14:03
4158,1040,IN_REVIEW,2024-08-07 02:14:03
4159,1040,APPROVED,2024-08-09 02:14:03
4160,1040,CLOSED,2024-08-11 02:14:03
4161,1041,OPEN,2024-08-29 04:54:44
4162,1041,IN_REVIEW,2024-08-31 04:54:44
4163,1041,APPROVED,2024-09-02 04:54:44
4164,1041,CLOSED,2024-09-04 04:54:44
4165,1042,OPEN,2026-05-06 09:56:07
4166,1042,IN_REVIEW,2026-05-08 09:56:07
4167,1042,REJECTED,2026-05-10 09:56:07
4168,1042,CLOSED,2026-05-12 09:56:07
4169,1043,OPEN,2025-09-17 04:43:14
4170,1043,IN_REVIEW,2025-09-19 04:43:14
4171,1043,APPROVED,2025-09-21 04:43:14
4172,1043,CLOSED,2025-09-23 04:43:14
4173,1044,OPEN,2025-10-26 18:43:21
4174,1044,IN_REVIEW,2025-10-28 18:43:21
4175,1044,APPROVED,2025-10-30 18:43:21
4176,1044,CLOSED,2025-11-01 18:43:21
4177,1045,OPEN,2024-06-12 08:13:01
4178,1045,IN_REVIEW,2024-06-14 08:13:01
4179,1045,REJECTED,2024-06-16 08:13:01
4180,1045,CLOSED,2024-06-18 08:13:01
4181,1046,OPEN,2026-03-23 11:20:11
4182,1046,IN_REVIEW,2026-03-25 11:20:11
4183,1046,APPROVED,2026-03-27 11:20:11
4184,1046,CLOSED,2026-03-29 11:20:11
4185,1047,OPEN,2025-11-29 10:15:06
4186,1047,IN_REVIEW,2025-12-01 10:15:06
4187,1047,REJECTED,2025-12-03 10:15:06
4188,1047,CLOSED,2025-12-05 10:15:06
4189,1048,OPEN,2024-08-08 05:23:52
4190,1048,IN_REVIEW,2024-08-10 05:23:52
4191,1048,REJECTED,2024-08-12 05:23:52
4192,1048,CLOSED,2024-08-14 05:23:52
4193,1049,OPEN,2025-05-05 16:34:58
4194,1049,IN_REVIEW,2025-05-07 16:34:58
4195,1049,REJECTED,2025-05-09 16:34:58
4196,1049,CLOSED,2025-05-11 16:34:58
4197,1050,OPEN,2024-05-21 03:57:49
4198,1050,IN_REVIEW,2024-05-23 03:57:49
4199,1050,APPROVED,2024-05-25 03:57:49
4200,1050,CLOSED,2024-05-27 03:57:49
4201,1051,OPEN,2026-01-26 15:44:41
4202,1051,IN_REVIEW,2026-01-28 15:44:41
4203,1051,REJECTED,2026-01-30 15:44:41
4204,1051,CLOSED,2026-02-01 15:44:41
4205,1052,OPEN,2024-09-15 15:18:34
4206,1052,IN_REVIEW,2024-09-17 15:18:34
4207,1052,REJECTED,2024-09-19 15:18:34
4208,1052,CLOSED,2024-09-21 15:18:34
4209,1053,OPEN,2025-07-06 07:55:40
4210,1053,IN_REVIEW,2025-07-08 07:55:40
4211,1053,APPROVED,2025-07-10 07:55:40
4212,1053,CLOSED,2025-07-12 07:55:40
4213,1054,OPEN,2024-11-05 02:46:23
4214,1054,IN_REVIEW,2024-11-07 02:46:23
4215,1054,APPROVED,2024-11-09 02:46:23
4216,1054,CLOSED,2024-11-11 02:46:23
4217,1055,OPEN,2025-03-16 11:28:36
4218,1055,IN_REVIEW,2025-03-18 11:28:36
4219,1055,REJECTED,2025-03-20 11:28:36
4220,1055,CLOSED,2025-03-22 11:28:36
4221,1056,OPEN,2025-08-14 19:11:13
4222,1056,IN_REVIEW,2025-08-16 19:11:13
4223,1056,REJECTED,2025-08-18 19:11:13
4224,1056,CLOSED,2025-08-20 19:11:13
4225,1057,OPEN,2025-05-29 13:59:02
4226,1057,IN_REVIEW,2025-05-31 13:59:02
4227,1057,APPROVED,2025-06-02 13:59:02
4228,1057,CLOSED,2025-06-04 13:59:02
4229,1058,OPEN,2024-06-21 13:41:15
4230,1058,IN_REVIEW,2024-06-23 13:41:15
4231,1058,APPROVED,2024-06-25 13:41:15
4232,1058,CLOSED,2024-06-27 13:41:15
4233,1059,OPEN,2025-10-30 23:50:49
4234,1059,IN_REVIEW,2025-11-01 23:50:49
4235,1059,APPROVED,2025-11-03 23:50:49
4236,1059,CLOSED,2025-11-05 23:50:49
4237,1060,OPEN,2026-02-08 14:12:59
4238,1060,IN_REVIEW,2026-02-10 14:12:59
4239,1060,APPROVED,2026-02-12 14:12:59
4240,1060,CLOSED,2026-02-14 14:12:59
4241,1061,OPEN,2024-10-10 15:01:43
